"HH_ID","JTRIP_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","DAYNO","uid"
171110355,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171110355-2"
171110938,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171110938-1"
171110938,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171110938-2"
171110938,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171110938-3"
171110938,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171110938-4"
171111244,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171111244-1"
171111244,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171111244-2"
171111244,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171111244-3"
171111477,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171111477-1"
171111996,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171111996-1"
171112197,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,"1-171112197-1"
171112197,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,"1-171112197-2"
171112404,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171112404-1"
171112404,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171112404-2"
171112404,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171112404-3"
171112404,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171112404-4"
171112404,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171112404-5"
171113074,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171113074-1"
171113106,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113106-1"
171113106,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113106-2"
171113106,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113106-3"
171113106,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113106-4"
171113106,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113106-5"
171113132,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113132-1"
171113132,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113132-2"
171113132,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113132-3"
171113171,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113171-1"
171113171,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113171-2"
171113421,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113421-1"
171113421,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113421-2"
171113421,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113421-3"
171113448,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171113448-1"
171113604,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171113604-1"
171113604,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171113604-2"
171114462,1,2,6,7,NA,NA,NA,NA,NA,NA,NA,2,1,"1-171114462-1"
171114462,2,2,6,7,NA,NA,NA,NA,NA,NA,NA,2,1,"1-171114462-2"
171114476,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114476-1"
171114476,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114476-2"
171114529,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114529-1"
171114529,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114529-2"
171114813,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114813-1"
171114813,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171114813-2"
171115010,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-1"
171115010,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-2"
171115010,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-3"
171115010,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-4"
171115010,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-5"
171115010,6,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171115010-6"
171115341,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115341-1"
171115341,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115341-2"
171115341,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115341-3"
171115344,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171115344-1"
171115344,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171115344-2"
171115344,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171115344-3"
171115344,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171115344-4"
171115344,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171115344-5"
171115674,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171115674-1"
171115674,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115674-2"
171115674,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171115674-3"
171115674,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171115674-4"
171115674,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171115674-5"
171116184,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-1"
171116184,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-2"
171116184,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-3"
171116184,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-4"
171116184,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-5"
171116184,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-6"
171116184,7,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171116184-7"
171116238,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116238-1"
171116238,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116238-2"
171116238,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116238-3"
171116238,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116238-4"
171116398,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116398-1"
171116398,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116398-2"
171116398,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116398-3"
171116508,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116508-1"
171116508,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116508-2"
171116797,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171116797-1"
171117359,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-1"
171117359,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-2"
171117359,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-3"
171117359,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-4"
171117359,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-5"
171117359,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-6"
171117359,7,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-7"
171117359,8,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171117359-8"
171117490,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171117490-1"
171117490,2,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171117490-2"
171117490,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171117490-3"
171117534,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117534-1"
171117534,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117534-2"
171117616,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117616-1"
171117616,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117616-2"
171117616,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117616-3"
171117616,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171117616-4"
171117693,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171117693-1"
171118083,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-1"
171118083,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-2"
171118083,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-3"
171118083,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-4"
171118083,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-5"
171118083,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118083-6"
171118283,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-1"
171118283,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-2"
171118283,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-3"
171118283,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-4"
171118283,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-5"
171118283,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-6"
171118283,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-7"
171118283,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118283-8"
171118386,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118386-1"
171118386,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118386-2"
171118386,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118386-3"
171118443,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-1"
171118443,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-2"
171118443,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-3"
171118443,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-4"
171118443,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-5"
171118443,6,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171118443-6"
171118928,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118928-1"
171118928,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118928-2"
171118928,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118928-3"
171118928,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118928-4"
171118928,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171118928-5"
171119390,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119390-1"
171119390,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119390-2"
171119390,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119390-3"
171119410,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119410-1"
171119680,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119680-1"
171119680,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119680-2"
171119738,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171119738-1"
171119738,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171119738-2"
171119738,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171119738-3"
171119746,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171119746-1"
171119746,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171119746-2"
171119746,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171119746-3"
171119866,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171119866-1"
171119866,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171119866-2"
171119891,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119891-1"
171119891,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119891-2"
171119891,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119891-3"
171119891,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119891-4"
171119891,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171119891-5"
171120006,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120006-1"
171120006,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120006-2"
171120006,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120006-3"
171120070,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120070-1"
171120070,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120070-2"
171120316,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120316-1"
171120316,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120316-2"
171120316,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120316-3"
171120316,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120316-4"
171120316,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120316-5"
171120481,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171120481-1"
171120659,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120659-1"
171120659,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120659-2"
171120874,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120874-1"
171120874,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120874-2"
171120874,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171120874-3"
171121075,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171121075-1"
171121075,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171121075-2"
171121280,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121280-1"
171121280,2,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121280-2"
171121280,3,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121280-3"
171121280,4,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121280-4"
171121280,5,2,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121280-5"
171121442,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-171121442-1"
171121678,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-1"
171121678,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-2"
171121678,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-3"
171121678,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-4"
171121678,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-5"
171121678,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-6"
171121678,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121678-7"
171121798,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-171121798-1"
171121842,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121842-1"
171121842,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171121842-2"
171122053,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-1"
171122053,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-2"
171122053,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171122053-3"
171122053,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-4"
171122053,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-5"
171122053,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-6"
171122053,7,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-7"
171122053,8,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-8"
171122053,9,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122053-9"
171122312,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122312-1"
171122312,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122312-2"
171122312,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122312-3"
171122434,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-1"
171122434,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-2"
171122434,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-3"
171122434,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-4"
171122434,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-5"
171122434,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122434-6"
171122490,1,3,1,3,5,NA,NA,NA,NA,NA,NA,3,1,"1-171122490-1"
171122490,2,3,1,3,5,NA,NA,NA,NA,NA,NA,3,1,"1-171122490-2"
171122490,3,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-171122490-3"
171122490,4,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171122490-4"
171122490,5,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171122490-5"
171122570,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122570-1"
171122570,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122570-2"
171122597,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122597-1"
171122597,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122597-2"
171122614,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122614-1"
171122614,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122614-2"
171122727,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122727-1"
171122727,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171122727-2"
171122847,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-1"
171122847,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-2"
171122847,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-3"
171122847,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-4"
171122847,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-5"
171122847,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-6"
171122847,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-7"
171122847,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-8"
171122847,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-9"
171122847,10,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-10"
171122847,11,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171122847-11"
171123568,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171123568-1"
171123568,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171123568-2"
171124134,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171124134-1"
171124134,2,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171124134-2"
171124134,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171124134-3"
171124134,4,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171124134-4"
171124366,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-171124366-1"
171124666,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171124666-1"
171124666,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171124666-2"
171124666,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171124666-3"
171124666,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171124666-4"
171124783,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171124783-1"
171124783,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171124783-2"
171125133,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-171125133-1"
171125133,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171125133-2"
171125133,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171125133-3"
171125343,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171125343-1"
171125429,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171125429-1"
171125429,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171125429-2"
171125429,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171125429-3"
171125753,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171125753-1"
171125753,2,3,3,4,5,NA,NA,NA,NA,NA,NA,2,1,"1-171125753-2"
171125753,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171125753-3"
171125753,4,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-171125753-4"
171125753,5,3,1,3,5,NA,NA,NA,NA,NA,NA,3,1,"1-171125753-5"
171125753,6,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171125753-6"
171126052,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171126052-1"
171126227,1,3,1,2,3,NA,NA,NA,NA,NA,NA,1,1,"1-171126227-1"
171126227,2,3,1,2,3,NA,NA,NA,NA,NA,NA,1,1,"1-171126227-2"
171126593,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171126593-1"
171126593,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171126593-2"
171126669,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126669-1"
171126669,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126669-2"
171126672,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126672-1"
171126672,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126672-2"
171126695,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126695-1"
171126695,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126695-2"
171126695,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126695-3"
171126695,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126695-4"
171126807,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126807-1"
171126807,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126807-2"
171126807,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126807-3"
171126807,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171126807-4"
171127370,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127370-1"
171127648,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127648-1"
171127648,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127648-2"
171127669,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171127669-1"
171127669,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171127669-2"
171127669,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171127669-3"
171127669,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171127669-4"
171127908,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-1"
171127908,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-2"
171127908,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-3"
171127908,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-4"
171127908,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-5"
171127908,6,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171127908-6"
171127990,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171127990-1"
171128092,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171128092-1"
171128092,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171128092-2"
171128211,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171128211-1"
171128211,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171128211-2"
171128211,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171128211-3"
171128211,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171128211-4"
171128211,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-171128211-5"
171128308,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171128308-1"
171128338,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171128338-1"
171129014,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171129014-1"
171129214,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-171129214-1"
171129356,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-1"
171129356,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-2"
171129356,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-3"
171129356,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-4"
171129356,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-5"
171129356,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-6"
171129356,7,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129356-7"
171129656,1,5,2,3,4,5,6,NA,NA,NA,NA,3,1,"1-171129656-1"
171129691,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-171129691-1"
171129691,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-171129691-2"
