tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32131,0.31294,0.19631,0.07242,0.04264,0.02661,0.01602,0.01175
1,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34107,0.34411,0.12502,0.06347,0.04748,0.0354,0.02569,0.01776
1,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2757,0.32324,0.16409,0.07272,0.07682,0.03556,0.03028,0.02159
1,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34932,0.36243,0.12501,0.07487,0.04417,0.02763,0.01657
1,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34724,0.35033,0.12728,0.06462,0.04834,0.03604,0.02615
1,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28179,0.33037,0.16771,0.07432,0.07852,0.03634,0.03095
1,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37715,0.32647,0.13618,0.08148,0.04831,0.03041
1,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37099,0.35294,0.12728,0.06479,0.04835,0.03565
1,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28543,0.35544,0.16905,0.07424,0.07905,0.03679
1,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38898,0.33671,0.14045,0.08403,0.04983
1,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37026,0.37356,0.13572,0.06891,0.05155
1,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30212,0.35421,0.1798,0.07969,0.08418
1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40939,0.35436,0.14781,0.08844
1,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39039,0.39386,0.1431,0.07265
1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3299,0.38676,0.19633,0.08701
1,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44911,0.38874,0.16215
1,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42097,0.42472,0.15431
1,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36134,0.42362,0.21504
1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53602,0.46398
1,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49779,0.50221
1,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46032,0.53968
1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,2,0.24407,0.31845,0.16825,0.07838,0.07048,0.0587,0.0406,0.02107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,3,0.20192,0.20299,0.14942,0.07934,0.12185,0.1127,0.0807,0.05108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,4,0.16755,0.23587,0.16178,0.11264,0.14051,0.0811,0.0697,0.03085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,2,0,0.31088,0.29494,0.15274,0.07076,0.0616,0.0531,0.03684,0.01914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,3,0,0.20194,0.20299,0.14942,0.07934,0.1218,0.1127,0.08073,0.05108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,4,0,0.16752,0.23587,0.16178,0.11264,0.1405,0.0811,0.06974,0.03085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,2,0,0,0.15175,0.56358,0.00692,0.0638,0.1207,0.04471,0.03193,0.01661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,3,0,0,0.28409,0.18211,0.13461,0.0714,0.1094,0.09853,0.07088,0.04898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,4,0,0,0.18611,0.23153,0.15939,0.1098,0.1375,0.07855,0.06778,0.02934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,2,0,0,0,0.6284,0.13056,0.0635,0.0317,0.0172,0.09272,0.01659,0.01933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,3,0,0,0,0.18076,0.27107,0.1626,0.0714,0.10938,0.09763,0.06156,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,4,0,0,0,0.16755,0.23587,0.1618,0.1126,0.14051,0.08108,0.06974,0.03085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,0,0,0.35421,0.2778,0.1199,0.03168,0.03029,0.12335,0.05954,0.00323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,3,0,0,0,0,0.03049,0.0938,0.0895,0.04709,0.07143,0.00573,0.22256,0.4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,4,0,0,0,0,0.18617,0.2315,0.1594,0.10978,0.13748,0.07855,0.06778,0.02934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,2,0,0,0,0,0,0.18869,0.5888,0.1335,0.05247,0.00181,0.00076,0.00564,0.02833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,3,0,0,0,0,0,0.039,0.2708,0.5027,0.01684,0.08294,0.00768,0.04676,0.03328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,4,0,0,0,0,0,0.10474,0.3763,0.23174,0.09464,0.09625,0.04501,0.04165,0.00967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,2,0,0,0,0,0,0,0.34513,0.26165,0.15778,0.04488,0.03522,0.07568,0.06346,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,3,0,0,0,0,0,0,0.28365,0.14526,0.06777,0.07361,0.10367,0.10868,0.10868,0.10868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,4,0,0,0,0,0,0,0.16347,0.25308,0.15981,0.10998,0.13777,0.07866,0.06789,0.02934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,2,0,0,0,0,0,0,0,0.13855,0.46981,0.29395,0.00968,0.04925,0.02736,0.00841,0.00299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,3,0,0,0,0,0,0,0,0.20651,0.02304,0.19275,0.04942,0.16159,0.16527,0.19382,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,4,0,0,0,0,0,0,0,0.00794,0.60006,0.01498,0.01498,0.08023,0.12035,0.16047,0.00099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,2,0,0,0,0,0,0,0,0,0.443,0.32673,0.0828,0.06989,0.03005,0.00558,0.03476,0.00719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,3,0,0,0,0,0,0,0,0,0.00804,0.05884,0.11804,0.0638,0.00955,0.43413,0.28788,0.01972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,4,0,0,0,0,0,0,0,0,0.22839,0.2077,0.16493,0.13463,0.12121,0.06002,0.06731,0.01581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,2,0,0,0,0,0,0,0,0,0,0.08054,0.53881,0.11359,0.21186,0.01356,0.01908,0.00381,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,3,0,0,0,0,0,0,0,0,0,0.16844,0.01142,0.01194,0.01246,0.35367,0.34506,0.01178,0.08523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,4,0,0,0,0,0,0,0,0,0,0.07203,0.12388,0.23167,0.33946,0.18011,0.02076,0.03146,0.00063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,2,0,0,0,0,0,0,0,0,0,0,0.27677,0.0426,0.26616,0.07437,0.14851,0.16288,0.01106,0.01765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,3,0,0,0,0,0,0,0,0,0,0,0.35501,0.26487,0.27194,0.00904,0.0841,0.00365,0.00501,0.00638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,4,0,0,0,0,0,0,0,0,0,0,0.12458,0.07374,0.32735,0.08511,0.11597,0.12126,0.14217,0.00982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0.17367,0.24665,0.04298,0.02019,0.0518,0.00537,0.28863,0.17071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0.1645,0.64486,0.04315,0.02486,0.00657,0.02544,0.0443,0.04632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0.08669,0.19212,0.17335,0.21354,0.25373,0.03985,0.03993,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.43044,0.01881,0.1772,0.09692,0.1082,0.11949,0.03194,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.01917,0.05654,0.33887,0.21837,0.00941,0.02569,0.28295,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0.24287,0.20295,0.0544,0.2923,0.11701,0.04475,0.04483,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02761,0.59116,0.2959,0.02332,0.02653,0.01433,0.0021,0.01905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62741,0.04681,0.12042,0.07997,0.03953,0.02732,0.015,0.04354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25641,0.07877,0.07608,0.41146,0.1225,0.04685,0.007,0.00093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39002,0.30613,0.02248,0.05867,0.03802,0.095,0.06147,0.02821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.36456,0.11442,0.00727,0.32007,0.073,0.06413,0.04565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18324,0.29841,0.38486,0.02808,0.03366,0.022,0.043,0.00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1645,0.08974,0.12846,0.3906,0.2,0.0056,0.0056,0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0.28416,0.12766,0.32593,0.03,0.07994,0.05901,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10837,0.14809,0.10491,0.0742,0.12,0.36817,0.06033,0.01593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08158,0.3955,0.03549,0.02,0.05673,0.09362,0.02932,0.28776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0.37212,0.21914,0.063,0.0709,0.06862,0.04673,0.03199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14968,0.15419,0.19551,0.076,0.27448,0.06836,0.06102,0.02076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14406,0.44916,0.013,0.00391,0.30655,0.04931,0.01468,0.01933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22557,0.24698,0.17,0.04564,0.10751,0.0926,0.06712,0.04458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16522,0.17177,0.1,0.16319,0.26848,0.06013,0.05393,0.01728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09066,0.082,0.07319,0.13798,0.11491,0.20077,0.28663,0.01386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13685,0.14,0.1131,0.07894,0.11156,0.09843,0.07105,0.25007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19074,0.25,0.12474,0.11391,0.15314,0.06839,0.06105,0.03803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09268,0.09372,0.13923,0.05967,0.03867,0.04542,0.44159,0.08902,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19364,0.21246,0.14362,0.07621,0.11696,0.10711,0.10104,0.04896,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27618,0.19665,0.15339,0.09839,0.12648,0.06751,0.05959,0.02181,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03534,0.49321,0.03868,0.08224,0.1258,0.11165,0.0975,0.01558,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14978,0.27984,0.13688,0.07252,0.14444,0.09894,0.07131,0.04629,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16347,0.25308,0.15981,0.10998,0.13777,0.07866,0.06789,0.02934,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57897,0.09306,0.0389,0.13487,0.03975,0.04669,0.03335,0.03441,0,0,0,0,0,0,0,0,0,0,0
2,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22759,0.18068,0.18823,0.19082,0.03861,0.07831,0.05706,0.0387,0,0,0,0,0,0,0,0,0,0,0
2,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15654,0.21048,0.15758,0.10551,0.20461,0.07429,0.06466,0.02633,0,0,0,0,0,0,0,0,0,0,0
2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45241,0.09137,0.12148,0.05396,0.03497,0.19169,0.03886,0.01526,0,0,0,0,0,0,0,0,0,0
2,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19718,0.19832,0.14608,0.07754,0.11905,0.13336,0.07859,0.04988,0,0,0,0,0,0,0,0,0,0
2,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1594,0.27029,0.15783,0.10733,0.13503,0.07624,0.06605,0.02783,0,0,0,0,0,0,0,0,0,0
2,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17566,0.12194,0.06529,0.04104,0.03317,0.18982,0.34518,0.0279,0,0,0,0,0,0,0,0,0
2,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21961,0.19865,0.14633,0.07767,0.11925,0.10979,0.0787,0.05,0,0,0,0,0,0,0,0,0
2,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351,0.25308,0.15981,0.10998,0.13777,0.07866,0.06789,0.0293,0,0,0,0,0,0,0,0,0
2,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28352,0.19271,0.25764,0.14625,0.03486,0.04077,0.0291,0.01515,0,0,0,0,0,0,0,0
2,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09512,0.35275,0.20198,0.04378,0.12123,0.08391,0.0608,0.04043,0,0,0,0,0,0,0,0
2,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15714,0.29834,0.13879,0.10592,0.13407,0.07451,0.0649,0.02633,0,0,0,0,0,0,0,0
2,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
