MAZ,TAZ
14734,4721
14735,4753
14736,4666
14737,4753
14738,4741
14739,4636
14740,4636
14741,4654
14742,4635
14743,4546
14744,4546
14745,4594
14746,4569
14747,4591
14748,4591
14749,4569
14750,4548
14751,4536
14752,4548
14753,4577
14754,4577
14755,4536
14756,4553
14757,4534
14758,4534
14759,4553
14760,4539
14761,4498
14762,4498
14763,4498
14764,4491
14765,4533
14766,4533
14767,4554
14768,4554
14769,4532
14770,4554
14771,4575
14772,4637
14773,4637
14774,4617
14775,4617
14776,4617
14777,4624
14778,4593
14779,4585
14780,4584
14781,4606
14782,4619
14783,4602
14784,4629
14785,4629
14786,4604
14787,4436
14788,4256
14789,4495
14790,4347
14791,4495
14792,4495
14793,4396
14794,4464
14795,4462
14796,4401
14797,4467
14798,4467
14799,4440
14800,4462
14801,4506
14802,4509
14803,4472
14804,4728
14805,4728
14806,4728
14807,4763
14808,4767
14809,4763
14810,4763
14811,4639
14812,4639
14813,4728
14814,4723
14815,4728
14816,4639
14817,4678
14818,4723
14819,4723
14820,4601
14821,4668
14822,4560
14823,4560
14824,4560
14825,4767
14826,4639
14827,4500
14828,4465
14829,4465
14830,4465
14831,4455
14832,4455
14833,4455
14834,4455
14835,4455
14836,4455
14837,4444
14838,4444
14839,4444
14840,4444
14841,4445
14842,4445
14843,4445
14844,4445
14845,4455
14846,4709
14847,4709
14848,4721
14849,4721
14850,4729
14851,4666
14852,4753
14853,4753
14854,4729
14855,4729
14856,4709
14857,4729
14858,4709
14859,4654
14860,4594
14861,4531
14862,4566
14863,4566
14864,4577
14865,4520
14866,4531
14867,4540
14868,4523
14869,4540
14870,4523
14871,4519
14872,4519
14873,4498
14874,4498
14875,4491
14876,4491
14877,4533
14878,4533
14879,4533
14880,4533
14881,4508
14882,4508
14883,4554
14884,4508
14885,4554
14886,4508
14887,4508
14888,4532
14889,4532
14890,4554
14891,4575
14892,4538
14893,4637
14894,4637
14895,4617
14896,4664
14897,4637
14898,4593
14899,4593
14900,4564
14901,4570
14902,4584
14903,4619
14904,4605
14905,4629
14906,4629
14907,4596
14908,4604
14909,4436
14910,4396
14911,4396
14912,4363
14913,4347
14914,4464
14915,4396
14916,4421
14917,4421
14918,4401
14919,4347
14920,4401
14921,4421
14922,4421
14923,4401
14924,4363
14925,4467
14926,4363
14927,4467
14928,4467
14929,4467
14930,4507
14931,4472
14932,4414
14933,4446
14934,4763
14935,4763
14936,4723
14937,4723
14938,4723
14939,4723
14940,4767
14941,4723
14942,4723
14943,4767
14944,4601
14945,4601
14946,4601
14947,4723
14948,4560
14949,4721
14950,4668
14951,4560
14952,4560
14953,4560
14954,4723
14955,4723
14956,2181
14957,2181
14958,1890
14959,2028
14960,2181
14961,1890
14962,1890
14963,1851
14964,2028
14965,1890
14966,2028
14967,1890
14968,1851
14969,913
14970,913
14971,822
14972,913
14973,822
14974,822
14975,822
14976,822
14977,822
14978,868
14979,918
14980,868
14981,918
14982,796
14983,876
14984,796
14985,876
14986,792
14987,792
14988,796
14989,796
14990,882
14991,1066
14992,1066
14993,1066
14994,897
14995,1066
14996,897
14997,798
14998,1066
14999,897
15000,682
15001,897
15002,897
15003,627
15004,897
15005,682
15006,897
15007,897
15008,1013
15009,1013
15010,1013
15011,1213
15012,1213
15013,1213
15014,1213
15015,1213
15016,1718
15017,1718
15018,1522
15019,1718
15020,1522
15021,1427
15022,1427
15023,1427
15024,1427
15025,1128
15026,1242
15027,1421
15028,1421
15029,1421
15030,1340
15031,1340
15032,1375
15033,1375
15034,1340
15035,1340
15036,1375
15037,1339
15038,1375
15039,1162
15040,1339
15041,630
15042,745
15043,784
15044,630
15045,630
15046,630
15047,784
15048,784
15049,542
15050,630
15051,550
15052,550
15053,630
15054,573
15055,587
15056,587
15057,587
15058,539
15059,587
15060,698
15061,698
15062,698
15063,698
15064,698
15065,698
15066,698
15067,722
15068,722
15069,722
15070,722
15071,722
15072,587
15073,566
15074,634
15075,634
15076,634
15077,571
15078,884
15079,988
15080,884
15081,988
15082,988
15083,988
15084,884
15085,884
15086,884
15087,957
15088,957
15089,1065
15090,1003
15091,1107
15092,1107
15093,2198
15094,2198
15095,1931
15096,1931
15097,2328
15098,1480
15099,2198
15100,1480
15101,1480
15102,1158
15103,1931
15104,1931
15105,1443
15106,1242
15107,1931
15108,1232
15109,1148
15110,1462
15111,1462
15112,1612
15113,1298
15114,1169
15115,1412
15116,1412
15117,1612
15118,1612
15119,1412
15120,1529
15121,1298
15122,1412
15123,1612
15124,1181
15125,1529
15126,1529
15127,1612
15128,1275
15129,1612
15130,1275
15131,1275
15132,1529
15133,1040
15134,1529
15135,1529
15136,1275
15137,1275
15138,1303
15139,1612
15140,1140
15141,999
15142,1042
15143,1001
15144,951
15145,913
15146,822
15147,822
15148,913
15149,868
15150,918
15151,868
15152,876
15153,868
15154,792
15155,792
15156,792
15157,792
15158,882
15159,1066
15160,798
15161,1066
15162,897
15163,1066
15164,897
15165,897
15166,897
15167,897
15168,897
15169,897
15170,1013
15171,1013
15172,1013
15173,1013
15174,1013
15175,1213
15176,1213
15177,1213
15178,1213
15179,1213
15180,1213
15181,1213
15182,1213
15183,1213
15184,1213
15185,1213
15186,1123
15187,1066
15188,1522
15189,1522
15190,1718
15191,1522
15192,1522
15193,1522
15194,1522
15195,1522
15196,1427
15197,1427
15198,1427
15199,1427
15200,1427
15201,1427
15202,1427
15203,1242
15204,1128
15205,1421
15206,1128
15207,1128
15208,1128
15209,1246
15210,1066
15211,1421
15212,1128
15213,1340
15214,1246
15215,1246
15216,1066
15217,1246
15218,1340
15219,1246
15220,1246
15221,1340
15222,1246
15223,1340
15224,1246
15225,1246
15226,1246
15227,1340
15228,1375
15229,1375
15230,1066
15231,1162
15232,1375
15233,1162
15234,1162
15235,1162
15236,1162
15237,1162
15238,1339
15239,1427
15240,1375
15241,1162
15242,1339
15243,1339
15244,1339
15245,1162
15246,1162
15247,1339
15248,1271
15249,1339
15250,1162
15251,1339
15252,1346
15253,1162
15254,1427
15255,1271
15256,1271
15257,1162
15258,1271
15259,1162
15260,1346
15261,1346
15262,1271
15263,1271
15264,1346
15265,1162
15266,1162
15267,1162
15268,1346
15269,1346
15270,1271
15271,1271
15272,1346
15273,1346
15274,784
15275,784
15276,784
15277,784
15278,784
15279,630
15280,630
15281,542
15282,630
15283,630
15284,550
15285,573
15286,539
15287,539
15288,698
15289,698
15290,698
15291,698
15292,698
15293,698
15294,722
15295,539
15296,587
15297,566
15298,571
15299,884
15300,988
15301,988
15302,988
15303,988
15304,884
15305,884
15306,2328
15307,2328
15308,1931
15309,1480
15310,1931
15311,1931
15312,1931
15313,2328
15314,1480
15315,1931
15316,1443
15317,1443
15318,2328
15319,1931
15320,1443
15321,1931
15322,1443
15323,1931
15324,1931
15325,1443
15326,1604
15327,1604
15328,2328
15329,1604
15330,1604
15331,1412
15332,1169
15333,1412
15334,1298
15335,1612
15336,1412
15337,1298
15338,1298
15339,1529
15340,1529
15341,1529
15342,1529
15343,1275
15344,1275
15345,1529
15346,1529
15347,1275
15348,1529
15349,1529
15350,1529
15351,1303
15352,1480
15353,1480
15354,1303
15355,1303
15356,1303
15357,1480
15358,1275
15359,1275
15360,1275
15361,999
15362,1140
15363,999
15364,1140
15365,1042
15366,1042
15367,1042
15368,1042
15369,1001
15370,1128
15371,1001
15372,1128
15373,951
15374,1066
15375,951
15376,1066
15377,453
15378,453
15379,453
15380,453
15381,453
15382,453
15383,443
15384,530
15385,530
15386,552
15387,552
15388,564
15389,564
15390,564
15391,536
15392,627
15393,627
15394,626
15395,626
15396,626
15397,626
15398,626
15399,626
15400,626
15401,626
15402,626
15403,626
15404,626
15405,627
15406,806
15407,806
15408,806
15409,945
15410,945
15411,739
15412,739
15413,739
15414,739
15415,782
15416,782
15417,637
15418,782
15419,637
15420,683
15421,683
15422,683
15423,788
15424,995
15425,972
15426,352
15427,352
15428,441
15429,681
15430,767
15431,767
15432,681
15433,767
15434,696
15435,715
15436,715
15437,715
15438,663
15439,483
15440,531
15441,531
15442,531
15443,483
15444,531
15445,483
15446,531
15447,484
15448,484
15449,484
15450,601
15451,601
15452,597
15453,396
15454,396
15455,396
15456,396
15457,396
15458,396
15459,406
15460,406
15461,451
15462,463
15463,463
15464,562
15465,523
15466,456
15467,456
15468,456
15469,456
15470,456
15471,456
15472,453
15473,453
15474,530
15475,453
15476,453
15477,453
15478,530
15479,530
15480,530
15481,530
15482,530
15483,530
15484,530
15485,548
15486,548
15487,548
15488,552
15489,552
15490,564
15491,564
15492,564
15493,564
15494,564
15495,564
15496,564
15497,564
15498,564
15499,564
15500,564
15501,564
15502,631
15503,536
15504,536
15505,536
15506,536
15507,536
15508,626
15509,626
15510,626
15511,626
15512,626
15513,626
15514,626
15515,626
15516,945
15517,945
15518,806
15519,945
15520,806
15521,806
15522,806
15523,945
15524,945
15525,626
15526,626
15527,739
15528,739
15529,626
15530,782
15531,782
15532,782
15533,616
15534,637
15535,637
15536,782
15537,637
15538,782
15539,637
15540,637
15541,637
15542,683
15543,637
15544,683
15545,683
15546,788
15547,788
15548,788
15549,788
15550,788
15551,788
15552,788
15553,683
15554,683
15555,995
15556,995
15557,995
15558,782
15559,995
15560,995
15561,995
15562,995
15563,995
15564,995
15565,995
15566,995
15567,995
15568,995
15569,995
15570,782
15571,972
15572,972
15573,972
15574,972
15575,972
15576,972
15577,782
15578,972
15579,972
15580,788
15581,972
15582,352
15583,424
15584,424
15585,424
15586,424
15587,441
15588,441
15589,441
15590,441
15591,441
15592,681
15593,681
15594,767
15595,767
15596,681
15597,767
15598,835
15599,835
15600,835
15601,715
15602,835
15603,696
15604,696
15605,696
15606,715
15607,663
15608,663
15609,663
15610,663
15611,663
15612,663
15613,540
15614,531
15615,531
15616,531
15617,483
15618,531
15619,531
15620,531
15621,531
15622,531
15623,531
15624,484
15625,484
15626,569
15627,569
15628,601
15629,569
15630,601
15631,601
15632,601
15633,601
15634,601
15635,597
15636,597
15637,597
15638,597
15639,597
15640,597
15641,597
15642,396
15643,396
15644,463
15645,463
15646,463
15647,463
15648,463
15649,463
15650,463
15651,463
15652,562
15653,523
15654,523
15655,523
15656,523
15657,523
15658,523
15659,523
15660,562
15661,523
15662,515
15663,515
15664,545
15665,481
15666,545
15667,451
15668,451
15669,454
15670,307
15671,291
15672,417
15673,332
15674,417
15675,417
15676,354
15677,354
15678,341
15679,254
15680,254
15681,254
15682,254
15683,254
15684,270
15685,270
15686,270
15687,295
15688,295
15689,295
15690,295
15691,306
15692,306
15693,306
15694,306
15695,306
15696,306
15697,353
15698,353
15699,405
15700,500
15701,360
15702,503
15703,277
15704,277
15705,277
15706,277
15707,277
15708,289
15709,289
15710,312
15711,317
15712,317
15713,317
15714,418
15715,342
15716,418
15717,418
15718,457
15719,501
15720,494
15721,489
15722,506
15723,409
15724,409
15725,409
15726,409
15727,404
15728,221
15729,221
15730,235
15731,235
15732,235
15733,235
15734,214
15735,214
15736,220
15737,235
15738,252
15739,252
15740,239
15741,239
15742,120
15743,120
15744,133
15745,142
15746,142
15747,124
15748,130
15749,523
15750,523
15751,523
15752,523
15753,523
15754,562
15755,523
15756,523
15757,562
15758,562
15759,515
15760,562
15761,515
15762,515
15763,545
15764,515
15765,562
15766,515
15767,545
15768,545
15769,545
15770,627
15771,627
15772,627
15773,627
15774,545
15775,451
15776,451
15777,451
15778,451
15779,451
15780,451
15781,451
15782,451
15783,451
15784,451
15785,451
15786,451
15787,451
15788,454
15789,454
15790,454
15791,454
15792,454
15793,454
15794,454
15795,271
15796,330
15797,380
15798,447
15799,332
15800,417
15801,380
15802,417
15803,332
15804,447
15805,447
15806,417
15807,354
15808,354
15809,354
15810,354
15811,417
15812,447
15813,434
15814,434
15815,434
15816,434
15817,341
15818,341
15819,372
15820,372
15821,434
15822,434
15823,372
15824,372
15825,434
15826,434
15827,341
15828,372
15829,372
15830,434
15831,434
15832,341
15833,416
15834,450
15835,372
15836,450
15837,372
15838,450
15839,372
15840,372
15841,372
15842,372
15843,450
15844,450
15845,372
15846,450
15847,450
15848,254
15849,254
15850,295
15851,295
15852,306
15853,306
15854,306
15855,306
15856,373
15857,373
15858,373
15859,373
15860,373
15861,373
15862,373
15863,405
15864,373
15865,500
15866,360
15867,306
15868,306
15869,277
15870,277
15871,277
15872,277
15873,277
15874,289
15875,289
15876,289
15877,289
15878,289
15879,289
15880,289
15881,289
15882,312
15883,312
15884,312
15885,312
15886,312
15887,312
15888,312
15889,312
15890,312
15891,312
15892,312
15893,312
15894,312
15895,317
15896,317
15897,467
15898,418
15899,342
15900,342
15901,418
15902,418
15903,342
15904,342
15905,418
15906,342
15907,418
15908,418
15909,418
15910,342
15911,342
15912,342
15913,418
15914,418
15915,349
15916,418
15917,349
15918,418
15919,349
15920,418
15921,467
15922,348
15923,348
15924,348
15925,348
15926,337
15927,337
15928,362
15929,362
15930,337
15931,362
15932,362
15933,501
15934,501
15935,501
15936,501
15937,501
15938,492
15939,492
15940,494
15941,494
15942,494
15943,494
15944,489
15945,489
15946,535
15947,535
15948,489
15949,506
15950,506
15951,535
15952,535
15953,506
15954,506
15955,506
15956,506
15957,409
15958,409
15959,409
15960,404
15961,404
15962,464
15963,464
15964,464
15965,404
15966,404
15967,464
15968,464
15969,464
15970,235
15971,235
15972,214
15973,214
15974,214
15975,214
15976,220
15977,220
15978,230
15979,235
15980,235
15981,240
15982,252
15983,252
15984,252
15985,263
15986,274
15987,274
15988,239
15989,239
15990,239
15991,239
15992,239
15993,239
15994,239
15995,253
15996,253
15997,261
15998,253
15999,124
16000,124
16001,130
16002,142
16003,130
16004,130
16005,130
16006,133
16007,133
16008,164
16009,164
16010,164
16011,164
16012,164
16013,164
16014,152
16015,164
16016,165
16017,226
16018,226
16019,226
16020,458
16021,399
16022,255
16023,255
16024,353
16025,287
16026,251
16027,251
16028,251
16029,251
16030,255
16031,287
16032,334
16033,334
16034,458
16035,458
16036,458
16037,399
16038,458
16039,174
16040,156
16041,174
16042,156
16043,143
16044,174
16045,156
16046,143
16047,134
16048,174
16049,134
16050,148
16051,148
16052,167
16053,148
16054,167
16055,167
16056,212
16057,200
16058,200
16059,200
16060,200
16061,212
16062,212
16063,200
16064,212
16065,184
16066,194
16067,201
16068,201
16069,243
16070,219
16071,194
16072,243
16073,219
16074,243
16075,243
16076,219
16077,243
16078,243
16079,237
16080,237
16081,237
16082,237
16083,205
16084,205
16085,209
16086,136
16087,136
16088,147
16089,158
16090,163
16091,163
16092,173
16093,179
16094,190
16095,179
16096,190
16097,179
16098,97
16099,97
16100,109
16101,113
16102,110
16103,91
16104,109
16105,91
16106,100
16107,113
16108,100
16109,100
16110,110
16111,100
16112,110
16113,100
16114,103
16115,103
16116,103
16117,118
16118,110
16119,110
16120,103
16121,110
16122,103
16123,127
16124,121
16125,127
16126,121
16127,132
16128,86
16129,92
16130,92
16131,92
16132,86
16133,86
16134,104
16135,104
16136,104
16137,117
16138,117
16139,96
16140,96
16141,130
16142,130
16143,133
16144,133
16145,152
16146,152
16147,164
16148,164
16149,149
16150,149
16151,149
16152,226
16153,255
16154,251
16155,255
16156,287
16157,287
16158,334
16159,399
16160,287
16161,287
16162,458
16163,458
16164,399
16165,174
16166,156
16167,143
16168,134
16169,174
16170,143
16171,143
16172,167
16173,169
16174,169
16175,169
16176,200
16177,212
16178,184
16179,201
16180,201
16181,184
16182,184
16183,184
16184,201
16185,243
16186,237
16187,237
16188,237
16189,237
16190,237
16191,205
16192,136
16193,158
16194,147
16195,158
16196,158
16197,163
16198,173
16199,173
16200,163
16201,190
16202,190
16203,190
16204,196
16205,91
16206,100
16207,110
16208,103
16209,118
16210,118
16211,110
16212,103
16213,110
16214,110
16215,103
16216,110
16217,127
16218,121
16219,132
16220,132
16221,86
16222,86
16223,86
16224,96
16225,104
16226,117
16227,117
16228,117
16229,96
16230,96
16231,96
16232,96
16233,96
16234,96
16235,266
16236,300
16237,266
16238,266
16239,234
16240,234
16241,242
16242,234
16243,242
16244,242
16245,181
16246,266
16247,228
16248,195
16249,247
16250,215
16251,181
16252,215
16253,181
16254,215
16255,170
16256,160
16257,170
16258,160
16259,160
16260,160
16261,160
16262,290
16263,290
16264,290
16265,290
16266,290
16267,262
16268,302
16269,304
16270,262
16271,309
16272,328
16273,224
16274,324
16275,213
16276,191
16277,191
16278,233
16279,191
16280,233
16281,233
16282,213
16283,233
16284,198
16285,231
16286,231
16287,292
16288,292
16289,258
16290,258
16291,282
16292,259
16293,282
16294,259
16295,259
16296,383
16297,331
16298,383
16299,331
16300,331
16301,383
16302,331
16303,331
16304,331
16305,344
16306,176
16307,217
16308,217
16309,208
16310,208
16311,188
16312,203
16313,327
16314,329
16315,217
16316,268
16317,268
16318,268
16319,268
16320,268
16321,272
16322,272
16323,238
16324,238
16325,272
16326,238
16327,238
16328,238
16329,308
16330,308
16331,297
16332,297
16333,297
16334,297
16335,297
16336,297
16337,299
16338,358
16339,358
16340,358
16341,358
16342,358
16343,351
16344,351
16345,346
16346,346
16347,346
16348,350
16349,350
16350,351
16351,266
16352,266
16353,247
16354,181
16355,228
16356,160
16357,262
16358,304
16359,262
16360,227
16361,227
16362,304
16363,309
16364,267
16365,267
16366,324
16367,223
16368,191
16369,233
16370,191
16371,213
16372,191
16373,233
16374,198
16375,231
16376,198
16377,231
16378,292
16379,259
16380,331
16381,331
16382,331
16383,305
16384,344
16385,344
16386,305
16387,305
16388,344
16389,305
16390,344
16391,305
16392,176
16393,186
16394,161
16395,217
16396,176
16397,176
16398,176
16399,176
16400,208
16401,208
16402,188
16403,327
16404,257
16405,268
16406,268
16407,268
16408,217
16409,268
16410,268
16411,246
16412,225
16413,225
16414,218
16415,299
16416,299
16417,299
16418,358
16419,346
16420,346
16421,346
16422,325
16423,350
16424,350
16425,350
16426,351
16427,351
16428,351
16429,351
16430,197
16431,197
16432,197
16433,197
16434,197
16435,197
16436,197
16437,197
16438,197
16439,197
16440,197
16441,197
16442,248
16443,248
16444,248
16445,248
16446,248
16447,248
16448,248
16449,241
16450,241
16451,241
16452,241
16453,241
16454,674
16455,534
16456,674
16457,674
16458,674
16459,674
16460,534
16461,714
16462,714
16463,714
16464,714
16465,578
16466,578
16467,578
16468,714
16469,578
16470,543
16471,543
16472,322
16473,322
16474,322
16475,322
16476,320
16477,320
16478,320
16479,320
16480,543
16481,863
16482,736
16483,863
16484,528
16485,528
16486,863
16487,736
16488,414
16489,528
16490,528
16491,414
16492,283
16493,318
16494,318
16495,1000
16496,1000
16497,887
16498,1081
16499,1081
16500,1081
16501,887
16502,976
16503,887
16504,899
16505,899
16506,899
16507,1335
16508,1145
16509,1223
16510,1223
16511,1223
16512,1335
16513,1178
16514,1335
16515,1178
16516,944
16517,1192
16518,1192
16519,944
16520,1306
16521,1306
16522,1138
16523,1138
16524,1377
16525,1200
16526,1377
16527,1377
16528,1200
16529,1399
16530,1399
16531,1489
16532,1324
16533,1399
16534,1489
16535,1324
16536,1324
16537,1324
16538,1407
16539,1407
16540,1407
16541,1407
16542,1407
16543,1488
16544,1557
16545,1557
16546,1546
16547,1647
16548,1546
16549,1763
16550,1542
16551,1542
16552,1768
16553,1768
16554,1948
16555,1768
16556,1948
16557,1957
16558,1957
16559,1200
16560,1200
16561,1267
16562,1930
16563,1930
16564,1930
16565,1587
16566,1587
16567,1587
16568,1587
16569,1587
16570,1587
16571,1587
16572,1587
16573,1245
16574,1972
16575,1573
16576,1972
16577,1573
16578,1972
16579,1972
16580,1573
16581,1886
16582,1664
16583,1664
16584,1664
16585,1589
16586,1589
16587,1589
16588,1245
16589,1401
16590,1401
16591,953
16592,1301
16593,1301
16594,1090
16595,1301
16596,1263
16597,1090
16598,1263
16599,1263
16600,1589
16601,1589
